experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_122,classical_beam,183dce019a72,20251105_170450,beam,saved_experiments\compare_routers_10x10_122\metrics\classical_beam_20251105_170450_183dce019a72.json,saved_experiments\compare_routers_10x10_122\solutions\classical_beam_20251105_170450_183dce019a72.json,saved_experiments\compare_routers_10x10_122\images\classical_beam_20251105_170450_183dce019a72.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,8,57,21,10
compare_routers_10x10_122,classical_wave,8bc339d10098,20251105_170450,wave,saved_experiments\compare_routers_10x10_122\metrics\classical_wave_20251105_170450_8bc339d10098.json,saved_experiments\compare_routers_10x10_122\solutions\classical_wave_20251105_170450_8bc339d10098.json,saved_experiments\compare_routers_10x10_122\images\classical_wave_20251105_170450_8bc339d10098.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,5,39,21,10
compare_routers_10x10_122,quantum_astar,227af85f0687,20251105_170504,quantum,saved_experiments\compare_routers_10x10_122\metrics\quantum_astar_20251105_170504_227af85f0687.json,saved_experiments\compare_routers_10x10_122\solutions\quantum_astar_20251105_170504_227af85f0687.json,saved_experiments\compare_routers_10x10_122\images\quantum_astar_20251105_170504_227af85f0687.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,9,49,21,13
compare_routers_10x10_122,quantum_smart,5a11efb38be1,20251105_170507,quantum,saved_experiments\compare_routers_10x10_122\metrics\quantum_smart_20251105_170507_5a11efb38be1.json,saved_experiments\compare_routers_10x10_122\solutions\quantum_smart_20251105_170507_5a11efb38be1.json,saved_experiments\compare_routers_10x10_122\images\quantum_smart_20251105_170507_5a11efb38be1.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,8,55,21,12
compare_routers_10x10_122,quantum_smartv2,d5419686972c,20251105_170510,quantum,saved_experiments\compare_routers_10x10_122\metrics\quantum_smartv2_20251105_170510_d5419686972c.json,saved_experiments\compare_routers_10x10_122\solutions\quantum_smartv2_20251105_170510_d5419686972c.json,saved_experiments\compare_routers_10x10_122\images\quantum_smartv2_20251105_170510_d5419686972c.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,7,38,21,9
