experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_858,classical_beam,ced7ea4804eb,20251105_203558,beam,saved_experiments\compare_routers_10x10_858\metrics\classical_beam_20251105_203558_ced7ea4804eb.json,saved_experiments\compare_routers_10x10_858\solutions\classical_beam_20251105_203558_ced7ea4804eb.json,saved_experiments\compare_routers_10x10_858\images\classical_beam_20251105_203558_ced7ea4804eb.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,49,25,9
compare_routers_10x10_858,classical_wave,81df75bf6bda,20251105_203558,wave,saved_experiments\compare_routers_10x10_858\metrics\classical_wave_20251105_203558_81df75bf6bda.json,saved_experiments\compare_routers_10x10_858\solutions\classical_wave_20251105_203558_81df75bf6bda.json,saved_experiments\compare_routers_10x10_858\images\classical_wave_20251105_203558_81df75bf6bda.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,65,25,21
compare_routers_10x10_858,quantum_astar,229c7be347cb,20251105_203623,quantum,saved_experiments\compare_routers_10x10_858\metrics\quantum_astar_20251105_203623_229c7be347cb.json,saved_experiments\compare_routers_10x10_858\solutions\quantum_astar_20251105_203623_229c7be347cb.json,saved_experiments\compare_routers_10x10_858\images\quantum_astar_20251105_203623_229c7be347cb.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,8,73,25,14
compare_routers_10x10_858,quantum_smart,63594b0968cd,20251105_203627,quantum,saved_experiments\compare_routers_10x10_858\metrics\quantum_smart_20251105_203627_63594b0968cd.json,saved_experiments\compare_routers_10x10_858\solutions\quantum_smart_20251105_203627_63594b0968cd.json,saved_experiments\compare_routers_10x10_858\images\quantum_smart_20251105_203627_63594b0968cd.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,30,25,6
compare_routers_10x10_858,quantum_smartv2,b895886eeb0a,20251105_203630,quantum,saved_experiments\compare_routers_10x10_858\metrics\quantum_smartv2_20251105_203630_b895886eeb0a.json,saved_experiments\compare_routers_10x10_858\solutions\quantum_smartv2_20251105_203630_b895886eeb0a.json,saved_experiments\compare_routers_10x10_858\images\quantum_smartv2_20251105_203630_b895886eeb0a.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,30,25,6
