experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_1072,classical_beam,e10799785b6e,20251105_214948,beam,saved_experiments\compare_routers_10x10_1072\metrics\classical_beam_20251105_214948_e10799785b6e.json,saved_experiments\compare_routers_10x10_1072\solutions\classical_beam_20251105_214948_e10799785b6e.json,saved_experiments\compare_routers_10x10_1072\images\classical_beam_20251105_214948_e10799785b6e.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,32,18,5
compare_routers_10x10_1072,classical_wave,d6879b4fe0f3,20251105_214948,wave,saved_experiments\compare_routers_10x10_1072\metrics\classical_wave_20251105_214948_d6879b4fe0f3.json,saved_experiments\compare_routers_10x10_1072\solutions\classical_wave_20251105_214948_d6879b4fe0f3.json,saved_experiments\compare_routers_10x10_1072\images\classical_wave_20251105_214948_d6879b4fe0f3.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,22,18,5
compare_routers_10x10_1072,quantum_astar,c59bb3a59af3,20251105_215002,quantum,saved_experiments\compare_routers_10x10_1072\metrics\quantum_astar_20251105_215002_c59bb3a59af3.json,saved_experiments\compare_routers_10x10_1072\solutions\quantum_astar_20251105_215002_c59bb3a59af3.json,saved_experiments\compare_routers_10x10_1072\images\quantum_astar_20251105_215002_c59bb3a59af3.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,22,18,6
compare_routers_10x10_1072,quantum_smart,2a714cae18dd,20251105_215004,quantum,saved_experiments\compare_routers_10x10_1072\metrics\quantum_smart_20251105_215004_2a714cae18dd.json,saved_experiments\compare_routers_10x10_1072\solutions\quantum_smart_20251105_215004_2a714cae18dd.json,saved_experiments\compare_routers_10x10_1072\images\quantum_smart_20251105_215004_2a714cae18dd.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,2,12,18,2
compare_routers_10x10_1072,quantum_smartv2,64db30339c8f,20251105_215005,quantum,saved_experiments\compare_routers_10x10_1072\metrics\quantum_smartv2_20251105_215005_64db30339c8f.json,saved_experiments\compare_routers_10x10_1072\solutions\quantum_smartv2_20251105_215005_64db30339c8f.json,saved_experiments\compare_routers_10x10_1072\images\quantum_smartv2_20251105_215005_64db30339c8f.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,2,12,18,2
