experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_85,classical_beam,5f478343463d,20251105_165354,beam,saved_experiments\compare_routers_10x10_85\metrics\classical_beam_20251105_165354_5f478343463d.json,saved_experiments\compare_routers_10x10_85\solutions\classical_beam_20251105_165354_5f478343463d.json,saved_experiments\compare_routers_10x10_85\images\classical_beam_20251105_165354_5f478343463d.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,27,29,4
compare_routers_10x10_85,classical_wave,c74bcd920e51,20251105_165354,wave,saved_experiments\compare_routers_10x10_85\metrics\classical_wave_20251105_165354_c74bcd920e51.json,saved_experiments\compare_routers_10x10_85\solutions\classical_wave_20251105_165354_c74bcd920e51.json,saved_experiments\compare_routers_10x10_85\images\classical_wave_20251105_165354_c74bcd920e51.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,4,24,29,8
compare_routers_10x10_85,quantum_astar,89cf80a5c627,20251105_165420,quantum,saved_experiments\compare_routers_10x10_85\metrics\quantum_astar_20251105_165420_89cf80a5c627.json,saved_experiments\compare_routers_10x10_85\solutions\quantum_astar_20251105_165420_89cf80a5c627.json,saved_experiments\compare_routers_10x10_85\images\quantum_astar_20251105_165420_89cf80a5c627.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,4,26,29,8
compare_routers_10x10_85,quantum_smart,8bcc7bd8a3e1,20251105_165421,quantum,saved_experiments\compare_routers_10x10_85\metrics\quantum_smart_20251105_165421_8bcc7bd8a3e1.json,saved_experiments\compare_routers_10x10_85\solutions\quantum_smart_20251105_165421_8bcc7bd8a3e1.json,saved_experiments\compare_routers_10x10_85\images\quantum_smart_20251105_165421_8bcc7bd8a3e1.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,1,3,29,0
compare_routers_10x10_85,quantum_smartv2,d5a033b22393,20251105_165422,quantum,saved_experiments\compare_routers_10x10_85\metrics\quantum_smartv2_20251105_165422_d5a033b22393.json,saved_experiments\compare_routers_10x10_85\solutions\quantum_smartv2_20251105_165422_d5a033b22393.json,saved_experiments\compare_routers_10x10_85\images\quantum_smartv2_20251105_165422_d5a033b22393.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,1,3,29,0
