experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_853,classical_beam,cf18663d8417,20251105_203350,beam,saved_experiments\compare_routers_10x10_853\metrics\classical_beam_20251105_203350_cf18663d8417.json,saved_experiments\compare_routers_10x10_853\solutions\classical_beam_20251105_203350_cf18663d8417.json,saved_experiments\compare_routers_10x10_853\images\classical_beam_20251105_203350_cf18663d8417.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,53,14,12
compare_routers_10x10_853,classical_wave,9b93df64bb74,20251105_203350,wave,saved_experiments\compare_routers_10x10_853\metrics\classical_wave_20251105_203350_9b93df64bb74.json,saved_experiments\compare_routers_10x10_853\solutions\classical_wave_20251105_203350_9b93df64bb74.json,saved_experiments\compare_routers_10x10_853\images\classical_wave_20251105_203350_9b93df64bb74.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,38,14,13
compare_routers_10x10_853,quantum_astar,5ee065a554b4,20251105_203359,quantum,saved_experiments\compare_routers_10x10_853\metrics\quantum_astar_20251105_203359_5ee065a554b4.json,saved_experiments\compare_routers_10x10_853\solutions\quantum_astar_20251105_203359_5ee065a554b4.json,saved_experiments\compare_routers_10x10_853\images\quantum_astar_20251105_203359_5ee065a554b4.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,7,36,14,6
compare_routers_10x10_853,quantum_smart,be1826a9999f,20251105_203401,quantum,saved_experiments\compare_routers_10x10_853\metrics\quantum_smart_20251105_203401_be1826a9999f.json,saved_experiments\compare_routers_10x10_853\solutions\quantum_smart_20251105_203401_be1826a9999f.json,saved_experiments\compare_routers_10x10_853\images\quantum_smart_20251105_203401_be1826a9999f.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,7,36,14,7
compare_routers_10x10_853,quantum_smartv2,bc13db354812,20251105_203403,quantum,saved_experiments\compare_routers_10x10_853\metrics\quantum_smartv2_20251105_203403_bc13db354812.json,saved_experiments\compare_routers_10x10_853\solutions\quantum_smartv2_20251105_203403_bc13db354812.json,saved_experiments\compare_routers_10x10_853\images\quantum_smartv2_20251105_203403_bc13db354812.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,7,36,14,5
