experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_133,classical_beam,e7598dbc1381,20251105_170947,beam,saved_experiments\compare_routers_10x10_133\metrics\classical_beam_20251105_170947_e7598dbc1381.json,saved_experiments\compare_routers_10x10_133\solutions\classical_beam_20251105_170947_e7598dbc1381.json,saved_experiments\compare_routers_10x10_133\images\classical_beam_20251105_170947_e7598dbc1381.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,21,4,3
compare_routers_10x10_133,classical_wave,ad28243be270,20251105_170948,wave,saved_experiments\compare_routers_10x10_133\metrics\classical_wave_20251105_170948_ad28243be270.json,saved_experiments\compare_routers_10x10_133\solutions\classical_wave_20251105_170948_ad28243be270.json,saved_experiments\compare_routers_10x10_133\images\classical_wave_20251105_170948_ad28243be270.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,21,4,6
compare_routers_10x10_133,quantum_astar,b326f1aabe07,20251105_170949,quantum,saved_experiments\compare_routers_10x10_133\metrics\quantum_astar_20251105_170949_b326f1aabe07.json,saved_experiments\compare_routers_10x10_133\solutions\quantum_astar_20251105_170949_b326f1aabe07.json,saved_experiments\compare_routers_10x10_133\images\quantum_astar_20251105_170949_b326f1aabe07.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,4,41,4,8
compare_routers_10x10_133,quantum_smart,b7bda6078c19,20251105_170950,quantum,saved_experiments\compare_routers_10x10_133\metrics\quantum_smart_20251105_170950_b7bda6078c19.json,saved_experiments\compare_routers_10x10_133\solutions\quantum_smart_20251105_170950_b7bda6078c19.json,saved_experiments\compare_routers_10x10_133\images\quantum_smart_20251105_170950_b7bda6078c19.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,20,4,4
compare_routers_10x10_133,quantum_smartv2,169821d56ad1,20251105_170951,quantum,saved_experiments\compare_routers_10x10_133\metrics\quantum_smartv2_20251105_170951_169821d56ad1.json,saved_experiments\compare_routers_10x10_133\solutions\quantum_smartv2_20251105_170951_169821d56ad1.json,saved_experiments\compare_routers_10x10_133\images\quantum_smartv2_20251105_170951_169821d56ad1.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,20,4,3
