experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_407,classical_beam,05a1a6f55050,20251105_182426,beam,saved_experiments\compare_routers_10x10_407\metrics\classical_beam_20251105_182426_05a1a6f55050.json,saved_experiments\compare_routers_10x10_407\solutions\classical_beam_20251105_182426_05a1a6f55050.json,saved_experiments\compare_routers_10x10_407\images\classical_beam_20251105_182426_05a1a6f55050.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,28,17,3
compare_routers_10x10_407,classical_wave,828c77dc8173,20251105_182426,wave,saved_experiments\compare_routers_10x10_407\metrics\classical_wave_20251105_182426_828c77dc8173.json,saved_experiments\compare_routers_10x10_407\solutions\classical_wave_20251105_182426_828c77dc8173.json,saved_experiments\compare_routers_10x10_407\images\classical_wave_20251105_182426_828c77dc8173.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,21,17,4
compare_routers_10x10_407,quantum_astar,351703035b28,20251105_182438,quantum,saved_experiments\compare_routers_10x10_407\metrics\quantum_astar_20251105_182438_351703035b28.json,saved_experiments\compare_routers_10x10_407\solutions\quantum_astar_20251105_182438_351703035b28.json,saved_experiments\compare_routers_10x10_407\images\quantum_astar_20251105_182438_351703035b28.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,4,23,17,5
compare_routers_10x10_407,quantum_smart,ba740c80021c,20251105_182440,quantum,saved_experiments\compare_routers_10x10_407\metrics\quantum_smart_20251105_182440_ba740c80021c.json,saved_experiments\compare_routers_10x10_407\solutions\quantum_smart_20251105_182440_ba740c80021c.json,saved_experiments\compare_routers_10x10_407\images\quantum_smart_20251105_182440_ba740c80021c.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,18,17,2
compare_routers_10x10_407,quantum_smartv2,8f1b1044060c,20251105_182442,quantum,saved_experiments\compare_routers_10x10_407\metrics\quantum_smartv2_20251105_182442_8f1b1044060c.json,saved_experiments\compare_routers_10x10_407\solutions\quantum_smartv2_20251105_182442_8f1b1044060c.json,saved_experiments\compare_routers_10x10_407\images\quantum_smartv2_20251105_182442_8f1b1044060c.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,18,17,2
