experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_897,classical_beam,705bdf58c5d6,20251105_204839,beam,saved_experiments\compare_routers_10x10_897\metrics\classical_beam_20251105_204839_705bdf58c5d6.json,saved_experiments\compare_routers_10x10_897\solutions\classical_beam_20251105_204839_705bdf58c5d6.json,saved_experiments\compare_routers_10x10_897\images\classical_beam_20251105_204839_705bdf58c5d6.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,29,21,3
compare_routers_10x10_897,classical_wave,dd5d3485a91b,20251105_204843,wave,saved_experiments\compare_routers_10x10_897\metrics\classical_wave_20251105_204843_dd5d3485a91b.json,saved_experiments\compare_routers_10x10_897\solutions\classical_wave_20251105_204843_dd5d3485a91b.json,saved_experiments\compare_routers_10x10_897\images\classical_wave_20251105_204843_dd5d3485a91b.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,29,21,4
compare_routers_10x10_897,quantum_astar,67d83f27b1ca,20251105_204903,quantum,saved_experiments\compare_routers_10x10_897\metrics\quantum_astar_20251105_204903_67d83f27b1ca.json,saved_experiments\compare_routers_10x10_897\solutions\quantum_astar_20251105_204903_67d83f27b1ca.json,saved_experiments\compare_routers_10x10_897\images\quantum_astar_20251105_204903_67d83f27b1ca.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,5,16,21,5
compare_routers_10x10_897,quantum_smart,19435fcbb5f1,20251105_204905,quantum,saved_experiments\compare_routers_10x10_897\metrics\quantum_smart_20251105_204905_19435fcbb5f1.json,saved_experiments\compare_routers_10x10_897\solutions\quantum_smart_20251105_204905_19435fcbb5f1.json,saved_experiments\compare_routers_10x10_897\images\quantum_smart_20251105_204905_19435fcbb5f1.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,4,18,21,4
compare_routers_10x10_897,quantum_smartv2,61210fd31e48,20251105_204907,quantum,saved_experiments\compare_routers_10x10_897\metrics\quantum_smartv2_20251105_204907_61210fd31e48.json,saved_experiments\compare_routers_10x10_897\solutions\quantum_smartv2_20251105_204907_61210fd31e48.json,saved_experiments\compare_routers_10x10_897\images\quantum_smartv2_20251105_204907_61210fd31e48.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,4,18,21,5
