experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_884,classical_beam,ecbed7399ff2,20251105_204405,beam,saved_experiments\compare_routers_10x10_884\metrics\classical_beam_20251105_204405_ecbed7399ff2.json,saved_experiments\compare_routers_10x10_884\solutions\classical_beam_20251105_204405_ecbed7399ff2.json,saved_experiments\compare_routers_10x10_884\images\classical_beam_20251105_204405_ecbed7399ff2.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,5,30,5,9
compare_routers_10x10_884,classical_wave,a8cf3c31ff28,20251105_204405,wave,saved_experiments\compare_routers_10x10_884\metrics\classical_wave_20251105_204405_a8cf3c31ff28.json,saved_experiments\compare_routers_10x10_884\solutions\classical_wave_20251105_204405_a8cf3c31ff28.json,saved_experiments\compare_routers_10x10_884\images\classical_wave_20251105_204405_a8cf3c31ff28.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,5,32,5,13
compare_routers_10x10_884,quantum_astar,733058f64106,20251105_204407,quantum,saved_experiments\compare_routers_10x10_884\metrics\quantum_astar_20251105_204407_733058f64106.json,saved_experiments\compare_routers_10x10_884\solutions\quantum_astar_20251105_204407_733058f64106.json,saved_experiments\compare_routers_10x10_884\images\quantum_astar_20251105_204407_733058f64106.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,15,5,3
compare_routers_10x10_884,quantum_smart,cf9e7d704e13,20251105_204409,quantum,saved_experiments\compare_routers_10x10_884\metrics\quantum_smart_20251105_204409_cf9e7d704e13.json,saved_experiments\compare_routers_10x10_884\solutions\quantum_smart_20251105_204409_cf9e7d704e13.json,saved_experiments\compare_routers_10x10_884\images\quantum_smart_20251105_204409_cf9e7d704e13.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,15,5,4
compare_routers_10x10_884,quantum_smartv2,da3352dce5d8,20251105_204409,quantum,saved_experiments\compare_routers_10x10_884\metrics\quantum_smartv2_20251105_204409_da3352dce5d8.json,saved_experiments\compare_routers_10x10_884\solutions\quantum_smartv2_20251105_204409_da3352dce5d8.json,saved_experiments\compare_routers_10x10_884\images\quantum_smartv2_20251105_204409_da3352dce5d8.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,15,5,3
