experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_27,classical_beam,2d849c199017,20251105_163617,beam,saved_experiments\compare_routers_10x10_27\metrics\classical_beam_20251105_163617_2d849c199017.json,saved_experiments\compare_routers_10x10_27\solutions\classical_beam_20251105_163617_2d849c199017.json,saved_experiments\compare_routers_10x10_27\images\classical_beam_20251105_163617_2d849c199017.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,42,27,5
compare_routers_10x10_27,classical_wave,d400fc37940d,20251105_163617,wave,saved_experiments\compare_routers_10x10_27\metrics\classical_wave_20251105_163617_d400fc37940d.json,saved_experiments\compare_routers_10x10_27\solutions\classical_wave_20251105_163617_d400fc37940d.json,saved_experiments\compare_routers_10x10_27\images\classical_wave_20251105_163617_d400fc37940d.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,28,27,5
compare_routers_10x10_27,quantum_astar,2cb946dca5f4,20251105_163644,quantum,saved_experiments\compare_routers_10x10_27\metrics\quantum_astar_20251105_163644_2cb946dca5f4.json,saved_experiments\compare_routers_10x10_27\solutions\quantum_astar_20251105_163644_2cb946dca5f4.json,saved_experiments\compare_routers_10x10_27\images\quantum_astar_20251105_163644_2cb946dca5f4.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,28,27,5
compare_routers_10x10_27,quantum_smart,2147326984be,20251105_163656,quantum,saved_experiments\compare_routers_10x10_27\metrics\quantum_smart_20251105_163656_2147326984be.json,saved_experiments\compare_routers_10x10_27\solutions\quantum_smart_20251105_163656_2147326984be.json,saved_experiments\compare_routers_10x10_27\images\quantum_smart_20251105_163656_2147326984be.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,2,16,27,2
compare_routers_10x10_27,quantum_smartv2,584a3ccd644d,20251105_163700,quantum,saved_experiments\compare_routers_10x10_27\metrics\quantum_smartv2_20251105_163700_584a3ccd644d.json,saved_experiments\compare_routers_10x10_27\solutions\quantum_smartv2_20251105_163700_584a3ccd644d.json,saved_experiments\compare_routers_10x10_27\images\quantum_smartv2_20251105_163700_584a3ccd644d.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,2,16,27,2
