experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_477,classical_beam,b5de410fb7aa,20251105_184342,beam,saved_experiments\compare_routers_10x10_477\metrics\classical_beam_20251105_184342_b5de410fb7aa.json,saved_experiments\compare_routers_10x10_477\solutions\classical_beam_20251105_184342_b5de410fb7aa.json,saved_experiments\compare_routers_10x10_477\images\classical_beam_20251105_184342_b5de410fb7aa.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,30,27,5
compare_routers_10x10_477,classical_wave,b6b307ef37bb,20251105_184342,wave,saved_experiments\compare_routers_10x10_477\metrics\classical_wave_20251105_184342_b6b307ef37bb.json,saved_experiments\compare_routers_10x10_477\solutions\classical_wave_20251105_184342_b6b307ef37bb.json,saved_experiments\compare_routers_10x10_477\images\classical_wave_20251105_184342_b6b307ef37bb.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,3,22,27,8
compare_routers_10x10_477,quantum_astar,059d7cf50428,20251105_184407,quantum,saved_experiments\compare_routers_10x10_477\metrics\quantum_astar_20251105_184407_059d7cf50428.json,saved_experiments\compare_routers_10x10_477\solutions\quantum_astar_20251105_184407_059d7cf50428.json,saved_experiments\compare_routers_10x10_477\images\quantum_astar_20251105_184407_059d7cf50428.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,16,27,5
compare_routers_10x10_477,quantum_smart,58bc3d13b951,20251105_184409,quantum,saved_experiments\compare_routers_10x10_477\metrics\quantum_smart_20251105_184409_58bc3d13b951.json,saved_experiments\compare_routers_10x10_477\solutions\quantum_smart_20251105_184409_58bc3d13b951.json,saved_experiments\compare_routers_10x10_477\images\quantum_smart_20251105_184409_58bc3d13b951.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,2,8,27,2
compare_routers_10x10_477,quantum_smartv2,c8298688b581,20251105_184411,quantum,saved_experiments\compare_routers_10x10_477\metrics\quantum_smartv2_20251105_184411_c8298688b581.json,saved_experiments\compare_routers_10x10_477\solutions\quantum_smartv2_20251105_184411_c8298688b581.json,saved_experiments\compare_routers_10x10_477\images\quantum_smartv2_20251105_184411_c8298688b581.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,2,8,27,2
