experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_632,classical_beam,a56b73a97eb8,20251105_192621,beam,saved_experiments\compare_routers_10x10_632\metrics\classical_beam_20251105_192621_a56b73a97eb8.json,saved_experiments\compare_routers_10x10_632\solutions\classical_beam_20251105_192621_a56b73a97eb8.json,saved_experiments\compare_routers_10x10_632\images\classical_beam_20251105_192621_a56b73a97eb8.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,58,28,9
compare_routers_10x10_632,classical_wave,432ca8e33eb4,20251105_192622,wave,saved_experiments\compare_routers_10x10_632\metrics\classical_wave_20251105_192622_432ca8e33eb4.json,saved_experiments\compare_routers_10x10_632\solutions\classical_wave_20251105_192622_432ca8e33eb4.json,saved_experiments\compare_routers_10x10_632\images\classical_wave_20251105_192622_432ca8e33eb4.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,8,60,28,11
compare_routers_10x10_632,quantum_astar,9f2db0bf3137,20251105_192647,quantum,saved_experiments\compare_routers_10x10_632\metrics\quantum_astar_20251105_192647_9f2db0bf3137.json,saved_experiments\compare_routers_10x10_632\solutions\quantum_astar_20251105_192647_9f2db0bf3137.json,saved_experiments\compare_routers_10x10_632\images\quantum_astar_20251105_192647_9f2db0bf3137.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,7,44,28,9
compare_routers_10x10_632,quantum_smart,7d5eed0620f9,20251105_192652,quantum,saved_experiments\compare_routers_10x10_632\metrics\quantum_smart_20251105_192652_7d5eed0620f9.json,saved_experiments\compare_routers_10x10_632\solutions\quantum_smart_20251105_192652_7d5eed0620f9.json,saved_experiments\compare_routers_10x10_632\images\quantum_smart_20251105_192652_7d5eed0620f9.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,31,28,7
compare_routers_10x10_632,quantum_smartv2,d966d42e182b,20251105_192655,quantum,saved_experiments\compare_routers_10x10_632\metrics\quantum_smartv2_20251105_192655_d966d42e182b.json,saved_experiments\compare_routers_10x10_632\solutions\quantum_smartv2_20251105_192655_d966d42e182b.json,saved_experiments\compare_routers_10x10_632\images\quantum_smartv2_20251105_192655_d966d42e182b.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,35,28,12
