experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_446,classical_beam,fb58ad1ca118,20251105_183417,beam,saved_experiments\compare_routers_10x10_446\metrics\classical_beam_20251105_183417_fb58ad1ca118.json,saved_experiments\compare_routers_10x10_446\solutions\classical_beam_20251105_183417_fb58ad1ca118.json,saved_experiments\compare_routers_10x10_446\images\classical_beam_20251105_183417_fb58ad1ca118.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,4,39,16,5
compare_routers_10x10_446,classical_wave,e6c54398b213,20251105_183417,wave,saved_experiments\compare_routers_10x10_446\metrics\classical_wave_20251105_183417_e6c54398b213.json,saved_experiments\compare_routers_10x10_446\solutions\classical_wave_20251105_183417_e6c54398b213.json,saved_experiments\compare_routers_10x10_446\images\classical_wave_20251105_183417_e6c54398b213.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,4,33,16,10
compare_routers_10x10_446,quantum_astar,feb5a481dcad,20251105_183428,quantum,saved_experiments\compare_routers_10x10_446\metrics\quantum_astar_20251105_183428_feb5a481dcad.json,saved_experiments\compare_routers_10x10_446\solutions\quantum_astar_20251105_183428_feb5a481dcad.json,saved_experiments\compare_routers_10x10_446\images\quantum_astar_20251105_183428_feb5a481dcad.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,4,36,16,10
compare_routers_10x10_446,quantum_smart,3e883c7166f1,20251105_183432,quantum,saved_experiments\compare_routers_10x10_446\metrics\quantum_smart_20251105_183432_3e883c7166f1.json,saved_experiments\compare_routers_10x10_446\solutions\quantum_smart_20251105_183432_3e883c7166f1.json,saved_experiments\compare_routers_10x10_446\images\quantum_smart_20251105_183432_3e883c7166f1.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,22,16,4
compare_routers_10x10_446,quantum_smartv2,a1b144fa1c10,20251105_183435,quantum,saved_experiments\compare_routers_10x10_446\metrics\quantum_smartv2_20251105_183435_a1b144fa1c10.json,saved_experiments\compare_routers_10x10_446\solutions\quantum_smartv2_20251105_183435_a1b144fa1c10.json,saved_experiments\compare_routers_10x10_446\images\quantum_smartv2_20251105_183435_a1b144fa1c10.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,22,16,3
