experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_125,classical_beam,20df64fcf1c2,20251105_170607,beam,saved_experiments\compare_routers_10x10_125\metrics\classical_beam_20251105_170607_20df64fcf1c2.json,saved_experiments\compare_routers_10x10_125\solutions\classical_beam_20251105_170607_20df64fcf1c2.json,saved_experiments\compare_routers_10x10_125\images\classical_beam_20251105_170607_20df64fcf1c2.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,4,46,5,5
compare_routers_10x10_125,classical_wave,982547062887,20251105_170608,wave,saved_experiments\compare_routers_10x10_125\metrics\classical_wave_20251105_170608_982547062887.json,saved_experiments\compare_routers_10x10_125\solutions\classical_wave_20251105_170608_982547062887.json,saved_experiments\compare_routers_10x10_125\images\classical_wave_20251105_170608_982547062887.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,4,34,5,7
compare_routers_10x10_125,quantum_astar,b810486f3941,20251105_170610,quantum,saved_experiments\compare_routers_10x10_125\metrics\quantum_astar_20251105_170610_b810486f3941.json,saved_experiments\compare_routers_10x10_125\solutions\quantum_astar_20251105_170610_b810486f3941.json,saved_experiments\compare_routers_10x10_125\images\quantum_astar_20251105_170610_b810486f3941.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,14,5,2
compare_routers_10x10_125,quantum_smart,4c106de3a669,20251105_170610,quantum,saved_experiments\compare_routers_10x10_125\metrics\quantum_smart_20251105_170610_4c106de3a669.json,saved_experiments\compare_routers_10x10_125\solutions\quantum_smart_20251105_170610_4c106de3a669.json,saved_experiments\compare_routers_10x10_125\images\quantum_smart_20251105_170610_4c106de3a669.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,14,5,2
compare_routers_10x10_125,quantum_smartv2,d5a93c3b7f1c,20251105_170611,quantum,saved_experiments\compare_routers_10x10_125\metrics\quantum_smartv2_20251105_170611_d5a93c3b7f1c.json,saved_experiments\compare_routers_10x10_125\solutions\quantum_smartv2_20251105_170611_d5a93c3b7f1c.json,saved_experiments\compare_routers_10x10_125\images\quantum_smartv2_20251105_170611_d5a93c3b7f1c.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,3,14,5,2
