experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_1035,classical_beam,a4537509ce65,20251105_213741,beam,saved_experiments\compare_routers_10x10_1035\metrics\classical_beam_20251105_213741_a4537509ce65.json,saved_experiments\compare_routers_10x10_1035\solutions\classical_beam_20251105_213741_a4537509ce65.json,saved_experiments\compare_routers_10x10_1035\images\classical_beam_20251105_213741_a4537509ce65.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,6,48,10,9
compare_routers_10x10_1035,classical_wave,f02cf123ae5c,20251105_213741,wave,saved_experiments\compare_routers_10x10_1035\metrics\classical_wave_20251105_213741_f02cf123ae5c.json,saved_experiments\compare_routers_10x10_1035\solutions\classical_wave_20251105_213741_f02cf123ae5c.json,saved_experiments\compare_routers_10x10_1035\images\classical_wave_20251105_213741_f02cf123ae5c.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,6,36,10,9
compare_routers_10x10_1035,quantum_astar,207c3d0188b0,20251105_213746,quantum,saved_experiments\compare_routers_10x10_1035\metrics\quantum_astar_20251105_213746_207c3d0188b0.json,saved_experiments\compare_routers_10x10_1035\solutions\quantum_astar_20251105_213746_207c3d0188b0.json,saved_experiments\compare_routers_10x10_1035\images\quantum_astar_20251105_213746_207c3d0188b0.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,32,10,10
compare_routers_10x10_1035,quantum_smart,c277b55cce76,20251105_213747,quantum,saved_experiments\compare_routers_10x10_1035\metrics\quantum_smart_20251105_213747_c277b55cce76.json,saved_experiments\compare_routers_10x10_1035\solutions\quantum_smart_20251105_213747_c277b55cce76.json,saved_experiments\compare_routers_10x10_1035\images\quantum_smart_20251105_213747_c277b55cce76.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,5,19,10,5
compare_routers_10x10_1035,quantum_smartv2,25c89a6fe99e,20251105_213748,quantum,saved_experiments\compare_routers_10x10_1035\metrics\quantum_smartv2_20251105_213748_25c89a6fe99e.json,saved_experiments\compare_routers_10x10_1035\solutions\quantum_smartv2_20251105_213748_25c89a6fe99e.json,saved_experiments\compare_routers_10x10_1035\images\quantum_smartv2_20251105_213748_25c89a6fe99e.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,5,19,10,5
