experiment_name,config_name,run_id,timestamp,algorithm,metrics_path,solution_path,image_path,config_json,router_state_json,cell_conflicts,layers_used,routed_nets,total_length,total_nets,total_turns
compare_routers_10x10_197,classical_beam,12069f5d598a,20251105_172641,beam,saved_experiments\compare_routers_10x10_197\metrics\classical_beam_20251105_172641_12069f5d598a.json,saved_experiments\compare_routers_10x10_197\solutions\classical_beam_20251105_172641_12069f5d598a.json,saved_experiments\compare_routers_10x10_197\images\classical_beam_20251105_172641_12069f5d598a.png,"{""name"": ""classical_beam"", ""algorithm"": ""beam"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,7,62,22,9
compare_routers_10x10_197,classical_wave,0867e24bca7f,20251105_172641,wave,saved_experiments\compare_routers_10x10_197\metrics\classical_wave_20251105_172641_0867e24bca7f.json,saved_experiments\compare_routers_10x10_197\solutions\classical_wave_20251105_172641_0867e24bca7f.json,saved_experiments\compare_routers_10x10_197\images\classical_wave_20251105_172641_0867e24bca7f.png,"{""name"": ""classical_wave"", ""algorithm"": ""wave"", ""router_kwargs"": {""max_layers"": 1}, ""solve_kwargs"": {}, ""metadata"": {}}",{},0,1,6,53,22,14
compare_routers_10x10_197,quantum_astar,93d91758404b,20251105_172658,quantum,saved_experiments\compare_routers_10x10_197\metrics\quantum_astar_20251105_172658_93d91758404b.json,saved_experiments\compare_routers_10x10_197\solutions\quantum_astar_20251105_172658_93d91758404b.json,saved_experiments\compare_routers_10x10_197\images\quantum_astar_20251105_172658_93d91758404b.png,"{""name"": ""quantum_astar"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""astar"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""astar""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,45,22,6
compare_routers_10x10_197,quantum_smart,ee1afc0f9a58,20251105_172705,quantum,saved_experiments\compare_routers_10x10_197\metrics\quantum_smart_20251105_172705_ee1afc0f9a58.json,saved_experiments\compare_routers_10x10_197\solutions\quantum_smart_20251105_172705_ee1afc0f9a58.json,saved_experiments\compare_routers_10x10_197\images\quantum_smart_20251105_172705_ee1afc0f9a58.png,"{""name"": ""quantum_smart"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smart"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smart""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,47,22,6
compare_routers_10x10_197,quantum_smartv2,53093541a25d,20251105_172710,quantum,saved_experiments\compare_routers_10x10_197\metrics\quantum_smartv2_20251105_172710_53093541a25d.json,saved_experiments\compare_routers_10x10_197\solutions\quantum_smartv2_20251105_172710_53093541a25d.json,saved_experiments\compare_routers_10x10_197\images\quantum_smartv2_20251105_172710_53093541a25d.png,"{""name"": ""quantum_smartv2"", ""algorithm"": ""quantum"", ""router_kwargs"": {""num_reads"": 250, ""cost_weight"": 1.0, ""turn_weight"": 0.001, ""onepath_weight"": 10.0, ""conflict_weight"": 100.0, ""P_H"": 100.0, ""use_dwave"": false}, ""solve_kwargs"": {""method"": ""smartv2"", ""per_net_limit"": 30, ""max_layers"": 1}, ""metadata"": {""description"": ""Quantum annealing sweep over per-net candidate count"", ""num_reads"": 250, ""candidate_method"": ""smartv2""}}","{""seed"": null, ""annealer"": ""QuantumAnnealer"", ""default_candidate_method"": ""astar""}",0,1,6,47,22,5
